record_id,first_seen,last_seen,capture_count,marketplace,template,collector_version,listing_id,priority,listing_title,url,source_url,category_path,breadcrumbs,listing_mode,buy_now_nzd,asking_price_nzd,starting_price_nzd,current_bid_nzd,no_reserve,reserve_not_met,close_date,close_remaining,first_views,views,view_change,watchers,bids,location,seller,seller_feedback_pct,seller_feedback_count,seller_in_trade,seller_address_verified,seller_member_since,condition,description,seller_sku,part_number,part_number_candidates,shipping_options,pickup_available,primary_image_url,schema_type,brand,model,model_year,odometer_km,engine_cc,engine_code,vehicle,chassis,years,part_type,compatibility_notes,replacement_reason,diy_difficulty,safety_critical,demand_notes,competition_notes,status,extraction_score,quality_flags,raw_sources_json
20260904-130339-869256,2026-09-04T06:03:39.820Z,2026-09-04T06:13:40.356Z,3,Trade Me,motors,1.5.2,6114027185,,Toyota Aqua 2013 Hybrid Master Power Window Switch (TAG4018),https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/other/listing/6114027185,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/other/listing/6114027185,"[""motors"",""car-parts-accessories"",""toyota"",""other""]","[""motors"",""car-parts-accessories"",""toyota"",""other""]",buy_now,77,,,,False,False,"Thu 10 Sep, 9:22 am",,13,15,2,,,"Whanganui, Whanganui",choiceautoparts,95.1,37,False,True,"Sunday, 31 July 2022",,"Tag# 4018 Toyota Aqua Master Power Window Switch Part Number: Please confirm correct fitment with us. If you are not sure, we're happy to help — just ask a question below and we will do our best to get back to you. Please note, questions are answered during business hours. Pickup: Available between 8am – 5pm Monday to Friday (excluding public holidays). Shipping: Price is for non-rural delivery only. If you are R.D., please ask for the freight cost. All parts are supplied with a standard 3-month warranty. Please retain your receipt as proof of purchase. Parts are sold as per the item listed in the heading only — any accessories are not included. Returns are only accepted if the item is faulty or does not match the description provided. If you would like an invoice done please ask when you have won the listing, as invoices cant be done after the part has been sent out. Engines are sold as long blocks only. We offer Afterpay — a 5% surcharge will be added if you choose this option. Choice Auto Car Dismantler's",4018,,[],"[{""description"":""North Island, NON Rural"",""price_text"":""$15.00"",""price_nzd"":15},{""description"":""North Island, Rural"",""price_text"":""$20.00"",""price_nzd"":20},{""description"":""South Island, NON Rural"",""price_text"":""$20.00"",""price_nzd"":20},{""description"":""South Island, Rural"",""price_text"":""$26.50"",""price_nzd"":26.5},{""description"":""Pick-up available from Whanganui, Whanganui"",""price_text"":""Free"",""price_nzd"":null}]",True,https://trademe.tmcdn.co.nz/photoserver/full/2287553410.jpg,,,,,,,,Toyota Aqua,,2013,Window master switch,,,,,,,NZ evidence collected,100,[],"{""listing_id"":{""source"":""url"",""confidence"":0.99},""listing_title"":{""source"":""selector:h1.tm-motors-listing__title"",""confidence"":0.99},""description"":{""source"":""selector:.tm-motors-listing-description__text"",""confidence"":0.97},""category_path"":{""source"":""url:path"",""confidence"":0.99},""breadcrumbs"":{""source"":""url:path"",""confidence"":0.95},""buy_now_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""asking_price_nzd"":{""source"":null,""confidence"":0},""starting_price_nzd"":{""source"":null,""confidence"":0},""current_bid_nzd"":{""source"":null,""confidence"":0},""no_reserve"":{""source"":""pricing-text"",""confidence"":0.9},""reserve_not_met"":{""source"":""pricing-text"",""confidence"":0.9},""listing_mode"":{""source"":""derived:pricing"",""confidence"":0.95},""close_date"":{""source"":""selector:.tm-motors-date-city-watchlist__date"",""confidence"":0.97},""close_remaining"":{""source"":null,""confidence"":0},""location"":{""source"":""dom/jsonld"",""confidence"":0.96},""views"":{""source"":""views-dom"",""confidence"":0.98},""watchers"":{""source"":null,""confidence"":0},""bids"":{""source"":null,""confidence"":0},""seller"":{""source"":""selector:h3/jsonld"",""confidence"":0.99},""seller_feedback_pct"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_feedback_count"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_in_trade"":{""source"":""seller-dom"",""confidence"":0.95},""seller_address_verified"":{""source"":""seller-dom"",""confidence"":0.95},""seller_member_since"":{""source"":""seller-details:label-value"",""confidence"":0.99},""shipping_options"":{""source"":""shipping-table"",""confidence"":0.97},""pickup_available"":{""source"":""shipping-table"",""confidence"":0.97},""condition"":{""source"":null,""confidence"":0},""primary_image_url"":{""source"":""jsonld/meta:image"",""confidence"":0.96},""seller_sku"":{""source"":""description:sku/tag"",""confidence"":0.95},""part_number_candidates"":{""source"":null,""confidence"":0.96},""part_number"":{""source"":null,""confidence"":0},""vehicle_year_label"":{""source"":null,""confidence"":0},""make_label"":{""source"":null,""confidence"":0},""model_label"":{""source"":null,""confidence"":0},""chassis_code_label"":{""source"":null,""confidence"":0},""vin_label"":{""source"":null,""confidence"":0},""engine_code_label"":{""source"":null,""confidence"":0}}"
20260904-130344-577873,2026-09-04T06:03:44.561Z,2026-09-04T06:15:06.543Z,3,Trade Me,motors,1.5.2,6106506435,,Toyota Aqua Seat Belt NHP10 LF # 6226483-P,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/interior/listing/6106506435,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/interior/listing/6106506435,"[""motors"",""car-parts-accessories"",""toyota"",""interior""]","[""motors"",""car-parts-accessories"",""toyota"",""interior""]",buy_now,150,,,,False,False,"Sat 5 Sep, 12:03 pm",,43,46,3,,,"Papakura, Auckland",xpressautoparts,92.4,1474,False,True,"Sunday, 11 February 2018",Used,"XPRESS AUTO PARTS ITEM: Toyota Aqua NHP10 LF Seat Belt PART # 6226483-P YEAR: 2012 CHASSIS: NHP10 ENGINE: 1NZ-FXE NOTES: Feel free to ask your queries or get to us for your parts required This auction is for one Toyota Aqua NHP10 LF Seat Belt only. We got most of the parts available Including Engine parts Headlights Corner Lights Door Grille Bumper Bonnet Guard Side Panel Mirror Nose Cut Door Switch Window Regulators Window master switche combination switch Srs Module transmission Windscreen Battery seatbelts Towbar Park Lights Wing Mirror Tail Lights Electric Window Regulator Quarter Glass Door Glass Ignition Radiator Other Interior & Exterior Parts please ask for parts you require and we will get back to you for availability, price and start up a new auction for it.. please check my listings for more of recycler used autoparts NISSAN PARTS available Lowest price ITEMS CAN BE VIEWED AND COLLECTED FROM XPRESS AUTO PARTS HUNUA RD, PAPAKURA AUCKLAND CAUTION: Please compare the part number and the photos of the part with you one to make sure it's the right part for you before you buy it. You may not getting the full payment refund if you return the wrong order. We strong recommend you pick up the part. It would be the buyer's risk if you want the part delivery. When you receive the part please check the condition ASAP and report to us within three days if there is any damaged. If there is no damage report within three days we consider the part to be good when you receive it.",,6226483-P,"[""6226483-P""]","[{""description"":""Auckland 5-8 days, Non-Rural"",""price_text"":""$10.00"",""price_nzd"":10},{""description"":""North Island 5-8 days, Non-Rural"",""price_text"":""$15.00"",""price_nzd"":15},{""description"":""South Island 5-8 days, Non-Rural"",""price_text"":""$20.00"",""price_nzd"":20},{""description"":""Auckland 5-8 days, Rural"",""price_text"":""$15.00"",""price_nzd"":15},{""description"":""North Island 5-8 days, Rural"",""price_text"":""$20.00"",""price_nzd"":20},{""description"":""South Island 5-8 days, Rural"",""price_text"":""$25.00"",""price_nzd"":25},{""description"":""Shipping more than one item"",""price_text"":""No extra charge"",""price_nzd"":null},{""description"":""Pick-up available from Papakura, Auckland"",""price_text"":""Free"",""price_nzd"":null}]",True,https://trademe.tmcdn.co.nz/photoserver/full/2282713934.jpg,,,,,,,1NZ-FXE,Toyota Aqua,NHP10,2012,Seat belt,,,,,,,NZ evidence collected,100,[],"{""listing_id"":{""source"":""url"",""confidence"":0.99},""listing_title"":{""source"":""selector:h1.tm-motors-listing__title"",""confidence"":0.99},""description"":{""source"":""selector:.tm-motors-listing-description__text"",""confidence"":0.97},""category_path"":{""source"":""url:path"",""confidence"":0.99},""breadcrumbs"":{""source"":""url:path"",""confidence"":0.95},""buy_now_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""asking_price_nzd"":{""source"":null,""confidence"":0},""starting_price_nzd"":{""source"":null,""confidence"":0},""current_bid_nzd"":{""source"":null,""confidence"":0},""no_reserve"":{""source"":""pricing-text"",""confidence"":0.9},""reserve_not_met"":{""source"":""pricing-text"",""confidence"":0.9},""listing_mode"":{""source"":""derived:pricing"",""confidence"":0.95},""close_date"":{""source"":""selector:.tm-motors-date-city-watchlist__date"",""confidence"":0.97},""close_remaining"":{""source"":null,""confidence"":0},""location"":{""source"":""dom/jsonld"",""confidence"":0.96},""views"":{""source"":""views-dom"",""confidence"":0.98},""watchers"":{""source"":null,""confidence"":0},""bids"":{""source"":null,""confidence"":0},""seller"":{""source"":""selector:h3/jsonld"",""confidence"":0.99},""seller_feedback_pct"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_feedback_count"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_in_trade"":{""source"":""seller-dom"",""confidence"":0.95},""seller_address_verified"":{""source"":""seller-dom"",""confidence"":0.95},""seller_member_since"":{""source"":""seller-details:label-value"",""confidence"":0.99},""shipping_options"":{""source"":""shipping-table"",""confidence"":0.97},""pickup_available"":{""source"":""shipping-table"",""confidence"":0.97},""condition"":{""source"":""description:explicit-used"",""confidence"":0.9},""primary_image_url"":{""source"":""jsonld/meta:image"",""confidence"":0.96},""seller_sku"":{""source"":null,""confidence"":0},""part_number_candidates"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""part_number"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""vehicle_year_label"":{""source"":""description:label"",""confidence"":0.95},""make_label"":{""source"":null,""confidence"":0},""model_label"":{""source"":null,""confidence"":0},""chassis_code_label"":{""source"":""description:label"",""confidence"":0.95},""vin_label"":{""source"":null,""confidence"":0},""engine_code_label"":{""source"":""description:label"",""confidence"":0.95}}"
20260904-131331-059207,2026-09-04T06:13:31.028Z,2026-09-04T06:13:31.028Z,1,Trade Me,motors,1.5.2,6110894027,,Toyota Aqua Master Power Window Switch 2015,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/other/listing/6110894027,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/other/listing/6110894027,"[""motors"",""car-parts-accessories"",""toyota"",""other""]","[""motors"",""car-parts-accessories"",""toyota"",""other""]",buy_now,65,,,,False,False,"Tue 8 Sep, 10:35 am",,16,16,0,,,"Lower Hutt City, Wellington",capital_autos,100,368,True,False,"Wednesday, 10 April 2024",Used,"This auction is for: Master Power Window Switch Toyota Aqua Hatchback our tag number: 1990 Part number: 046-1U51 Vin: NHP10 Welcome to Capital Autos Ltd, where we offer top-notch used parts and tyres at affordable prices. If you are unsure about the fitment, please provide your registration number and we can help you. Please note: Doors, engines, guards and similar parts are sold bare unless otherwise stated. For example: Doors are priced as empty door shells only and do not include mirrors, switches, glass, trims, etc. Engines are sold as a long block/bare engine and do not include accessories such as alternator, turbo, power steering pump, manifolds, etc. If you are looking for a complete assembly, please ask before purchasing. Light globes/bulbs: No warranty is provided on bulbs/globes included with headlights or taillights. As these are second-hand parts, minor abrasions and scratches are normal. We try to show condition clearly in the photos, but if you have any questions, please ask before buying. Headlight lenses will be cleaned before shipping. All our parts come fully tested and guaranteed. If you need Afterpay please contact us. New Zealand wide shipping for this item is available, at the buyers expense. Pick up available from: Capital Autos Taita (Parts Store) Capital Autos Seaview (Yard and Tyres) Monday to Friday: 8am to 5pm Saturdays: 9am to 3pm Excluding public holidays. We only accept returns if the item is faulty or doesn't match the description. Working with All Makes and Models: Toyota, Nissan, Honda, Suzuki, Mitsubishi, Subaru, Mazda, Ford, Holden, BMW, Mercedes, Lexus, Volkswagen, Hyundai, Audi, Peugeot.",1990,046-1U51,"[""046-1U51""]","[{""description"":""north island"",""price_text"":""$18.00"",""price_nzd"":18},{""description"":""south island"",""price_text"":""$22.00"",""price_nzd"":22},{""description"":""Pick-up available from Lower Hutt City, Wellington"",""price_text"":""Free"",""price_nzd"":null}]",True,https://trademe.tmcdn.co.nz/photoserver/full/2288308037.jpg,,,,,,,,Toyota Aqua,NHP10,2015,Window master switch,,,,,,,NZ evidence collected,100,[],"{""listing_id"":{""source"":""url"",""confidence"":0.99},""listing_title"":{""source"":""selector:h1.tm-motors-listing__title"",""confidence"":0.99},""description"":{""source"":""selector:.tm-motors-listing-description__text"",""confidence"":0.97},""category_path"":{""source"":""url:path"",""confidence"":0.99},""breadcrumbs"":{""source"":""url:path"",""confidence"":0.95},""buy_now_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""asking_price_nzd"":{""source"":null,""confidence"":0},""starting_price_nzd"":{""source"":null,""confidence"":0},""current_bid_nzd"":{""source"":null,""confidence"":0},""no_reserve"":{""source"":""pricing-text"",""confidence"":0.9},""reserve_not_met"":{""source"":""pricing-text"",""confidence"":0.9},""listing_mode"":{""source"":""derived:pricing"",""confidence"":0.95},""close_date"":{""source"":""selector:.tm-motors-date-city-watchlist__date"",""confidence"":0.97},""close_remaining"":{""source"":null,""confidence"":0},""location"":{""source"":""dom/jsonld"",""confidence"":0.96},""views"":{""source"":""views-dom"",""confidence"":0.98},""watchers"":{""source"":null,""confidence"":0},""bids"":{""source"":null,""confidence"":0},""seller"":{""source"":""selector:h3/jsonld"",""confidence"":0.99},""seller_feedback_pct"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_feedback_count"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_in_trade"":{""source"":""seller-dom"",""confidence"":0.95},""seller_address_verified"":{""source"":""seller-dom"",""confidence"":0.95},""seller_member_since"":{""source"":""seller-details:label-value"",""confidence"":0.99},""shipping_options"":{""source"":""shipping-table"",""confidence"":0.97},""pickup_available"":{""source"":""shipping-table"",""confidence"":0.97},""condition"":{""source"":""description:explicit-used"",""confidence"":0.9},""primary_image_url"":{""source"":""jsonld/meta:image"",""confidence"":0.96},""seller_sku"":{""source"":""description:sku/tag"",""confidence"":0.95},""part_number_candidates"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""part_number"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""vehicle_year_label"":{""source"":null,""confidence"":0},""make_label"":{""source"":null,""confidence"":0},""model_label"":{""source"":null,""confidence"":0},""chassis_code_label"":{""source"":null,""confidence"":0},""vin_label"":{""source"":""description:label"",""confidence"":0.95},""engine_code_label"":{""source"":null,""confidence"":0}}"
20260904-131345-189070,2026-09-04T06:13:44.304Z,2026-09-04T06:13:50.218Z,2,Trade Me,motors,1.5.2,6106164403,,Toyota Aqua NHP10 2011-2015 Window Master Switch,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/electrics/listing/6106164403,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/electrics/listing/6106164403,"[""motors"",""car-parts-accessories"",""toyota"",""electrics""]","[""motors"",""car-parts-accessories"",""toyota"",""electrics""]",auction_buy_now,105,,105,,True,False,"Sat 5th Sep, 6:30am","17 hours, 17 minutes",16,17,1,,0,"Papakura, Auckland",relyautopartltd,98.4,3335,True,False,"Wednesday, 30 November 2011",Used,Listed for sale is a Toyota Aqua NHP10 2011-2015 Window Master Switch Please ask for the availability before purchasing No warranty on the bulb if included Pick up is recommended at our location during business hours Monday - Saturday and delivery is available NZ wide. The part comes with 3 months warranty If you are looking for any other parts for this or for another vehicle please do not hesitate to ask in the same listing or contact our friendly staff We do all Makes and Model (European and Japanese) -Used Tyre From $20 -Brand New Tyre From $50 -Used Battery $30 Refund Policy: Returns are only accepted if the item is faulty or does not match the description here. There will be 20% labour charge fee plus freight if the parts are supplied correctly and fault free. 41515 Thank you Alliance Car Parts,,,[],"[{""description"":""To be arranged"",""price_text"":""N/A"",""price_nzd"":null},{""description"":""Pick-up available from Papakura, Auckland"",""price_text"":""Free"",""price_nzd"":null}]",True,https://trademe.tmcdn.co.nz/photoserver/full/2199153994.jpg,,,,,,,,Toyota Aqua,NHP10,2011-2015,Window master switch,,,,,,,NZ evidence collected,100,[],"{""listing_id"":{""source"":""url"",""confidence"":0.99},""listing_title"":{""source"":""selector:h1.tm-motors-listing__title"",""confidence"":0.99},""description"":{""source"":""selector:.tm-motors-listing-description__text"",""confidence"":0.97},""category_path"":{""source"":""url:path"",""confidence"":0.99},""breadcrumbs"":{""source"":""url:path"",""confidence"":0.95},""buy_now_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""asking_price_nzd"":{""source"":null,""confidence"":0},""starting_price_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""current_bid_nzd"":{""source"":null,""confidence"":0},""no_reserve"":{""source"":""pricing-text"",""confidence"":0.9},""reserve_not_met"":{""source"":""pricing-text"",""confidence"":0.9},""listing_mode"":{""source"":""derived:pricing"",""confidence"":0.95},""close_date"":{""source"":""tm-closing-time:title"",""confidence"":0.97},""close_remaining"":{""source"":""selector:.tm-listing-close-time__remaining"",""confidence"":0.9},""location"":{""source"":""dom/jsonld"",""confidence"":0.96},""views"":{""source"":""views-dom"",""confidence"":0.98},""watchers"":{""source"":null,""confidence"":0},""bids"":{""source"":""pricing-text"",""confidence"":0.9},""seller"":{""source"":""selector:h3/jsonld"",""confidence"":0.99},""seller_feedback_pct"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_feedback_count"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_in_trade"":{""source"":""seller-dom"",""confidence"":0.95},""seller_address_verified"":{""source"":""seller-dom"",""confidence"":0.95},""seller_member_since"":{""source"":""seller-details:label-value"",""confidence"":0.99},""shipping_options"":{""source"":""shipping-table"",""confidence"":0.97},""pickup_available"":{""source"":""shipping-table"",""confidence"":0.97},""condition"":{""source"":""description:explicit-used"",""confidence"":0.9},""primary_image_url"":{""source"":""jsonld/meta:image"",""confidence"":0.96},""seller_sku"":{""source"":null,""confidence"":0},""part_number_candidates"":{""source"":null,""confidence"":0.96},""part_number"":{""source"":null,""confidence"":0},""vehicle_year_label"":{""source"":null,""confidence"":0},""make_label"":{""source"":null,""confidence"":0},""model_label"":{""source"":null,""confidence"":0},""chassis_code_label"":{""source"":null,""confidence"":0},""vin_label"":{""source"":null,""confidence"":0},""engine_code_label"":{""source"":null,""confidence"":0}}"
20260904-131353-818248,2026-09-04T06:13:53.473Z,2026-09-04T06:14:02.735Z,3,Trade Me,motors,1.5.2,6110749863,,Toyota Aqua (NHP10) Window Master Switch (PBT-GF30),https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/electrics/listing/6110749863,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/electrics/listing/6110749863,"[""motors"",""car-parts-accessories"",""toyota"",""electrics""]","[""motors"",""car-parts-accessories"",""toyota"",""electrics""]",auction_buy_now,120,,120,,True,False,"Tue 8th Sep, 8:38am","3 days, 19 hours, 24 minutes",15,16,1,,0,"Papakura, Auckland",autopartswhouse,98.5,1753,True,False,"Wednesday, 19 January 2011",,Welcome to WATAN AUTO PARTS LTD Associates of Mega Wreckers Ltd Listed for sale is a Toyota Aqua NHP10 2011-2015 Window Master Switch Notes/Part No: PBT-GF30 (946-1U64) Tag No: B83738 Pick up is recommended at our Onehunga location during business hours. Monday - Friday: 8am - 5:30pm Saturday: 8am - 2pm OR Freight can be arranged New Zealand and Australia wide. Feel free to check our other listings OR contact us if you need any other parts. Got a car/truck for sale? Call us or pop into the yard and we'll pay cash on the spot! Thank you :),B83738,PBT-GF30,"[""PBT-GF30"",""946-1U64""]","[{""description"":""To be arranged"",""price_text"":""N/A"",""price_nzd"":null},{""description"":""Pick-up available from Papakura, Auckland"",""price_text"":""Free"",""price_nzd"":null}]",True,https://trademe.tmcdn.co.nz/photoserver/full/2325232348.jpg,,,,,,,,Toyota Aqua,NHP10,2011-2015,Window master switch,,,,,,,NZ evidence collected,100,[],"{""listing_id"":{""source"":""url"",""confidence"":0.99},""listing_title"":{""source"":""selector:h1.tm-motors-listing__title"",""confidence"":0.99},""description"":{""source"":""selector:.tm-motors-listing-description__text"",""confidence"":0.97},""category_path"":{""source"":""url:path"",""confidence"":0.99},""breadcrumbs"":{""source"":""url:path"",""confidence"":0.95},""buy_now_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""asking_price_nzd"":{""source"":null,""confidence"":0},""starting_price_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""current_bid_nzd"":{""source"":null,""confidence"":0},""no_reserve"":{""source"":""pricing-text"",""confidence"":0.9},""reserve_not_met"":{""source"":""pricing-text"",""confidence"":0.9},""listing_mode"":{""source"":""derived:pricing"",""confidence"":0.95},""close_date"":{""source"":""tm-closing-time:text"",""confidence"":0.97},""close_remaining"":{""source"":""selector:.tm-listing-close-time__remaining"",""confidence"":0.9},""location"":{""source"":""dom/jsonld"",""confidence"":0.96},""views"":{""source"":""views-dom"",""confidence"":0.98},""watchers"":{""source"":null,""confidence"":0},""bids"":{""source"":""pricing-text"",""confidence"":0.9},""seller"":{""source"":""selector:h3/jsonld"",""confidence"":0.99},""seller_feedback_pct"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_feedback_count"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_in_trade"":{""source"":""seller-dom"",""confidence"":0.95},""seller_address_verified"":{""source"":""seller-dom"",""confidence"":0.95},""seller_member_since"":{""source"":""seller-details:label-value"",""confidence"":0.99},""shipping_options"":{""source"":""shipping-table"",""confidence"":0.97},""pickup_available"":{""source"":""shipping-table"",""confidence"":0.97},""condition"":{""source"":null,""confidence"":0},""primary_image_url"":{""source"":""jsonld/meta:image"",""confidence"":0.96},""seller_sku"":{""source"":""description:sku/tag"",""confidence"":0.95},""part_number_candidates"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""part_number"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""vehicle_year_label"":{""source"":null,""confidence"":0},""make_label"":{""source"":null,""confidence"":0},""model_label"":{""source"":null,""confidence"":0},""chassis_code_label"":{""source"":null,""confidence"":0},""vin_label"":{""source"":null,""confidence"":0},""engine_code_label"":{""source"":null,""confidence"":0}}"
20260904-131405-766354,2026-09-04T06:14:05.260Z,2026-09-04T06:14:10.604Z,2,Trade Me,motors,1.5.2,6110750762,,Toyota Aqua (NHP10) Window Master Switch (946-1T48),https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/electrics/listing/6110750762,https://www.trademe.co.nz/a/motors/car-parts-accessories/toyota/electrics/listing/6110750762,"[""motors"",""car-parts-accessories"",""toyota"",""electrics""]","[""motors"",""car-parts-accessories"",""toyota"",""electrics""]",auction_buy_now,110,,110,,True,False,"Tue 8th Sep, 8:39am","3 days, 19 hours, 24 minutes",17,18,1,,0,"Papakura, Auckland",autopartswhouse,98.5,1753,True,False,"Wednesday, 19 January 2011",,Welcome to WATAN AUTO PARTS LTD Associates of Mega Wreckers Ltd Listed for sale is a Toyota Aqua NHP10 2011-2015 Window Master Switch Notes/Part No: [946-1T48] Tag No: B65030 Pick up is recommended at our Onehunga location during business hours. Monday - Friday: 8am - 5:30pm Saturday: 8am - 2pm OR Freight can be arranged New Zealand and Australia wide. Feel free to check our other listings OR contact us if you need any other parts. Got a car/truck for sale? Call us or pop into the yard and we'll pay cash on the spot! Thank you :),B65030,946-1T48,"[""946-1T48""]","[{""description"":""To be arranged"",""price_text"":""N/A"",""price_nzd"":null},{""description"":""Pick-up available from Papakura, Auckland"",""price_text"":""Free"",""price_nzd"":null}]",True,https://trademe.tmcdn.co.nz/photoserver/full/2325232461.jpg,,,,,,,,Toyota Aqua,NHP10,2011-2015,Window master switch,,,,,,,NZ evidence collected,100,[],"{""listing_id"":{""source"":""url"",""confidence"":0.99},""listing_title"":{""source"":""selector:h1.tm-motors-listing__title"",""confidence"":0.99},""description"":{""source"":""selector:.tm-motors-listing-description__text"",""confidence"":0.97},""category_path"":{""source"":""url:path"",""confidence"":0.99},""breadcrumbs"":{""source"":""url:path"",""confidence"":0.95},""buy_now_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""asking_price_nzd"":{""source"":null,""confidence"":0},""starting_price_nzd"":{""source"":""pricing-dom/text"",""confidence"":0.96},""current_bid_nzd"":{""source"":null,""confidence"":0},""no_reserve"":{""source"":""pricing-text"",""confidence"":0.9},""reserve_not_met"":{""source"":""pricing-text"",""confidence"":0.9},""listing_mode"":{""source"":""derived:pricing"",""confidence"":0.95},""close_date"":{""source"":""tm-closing-time:text"",""confidence"":0.97},""close_remaining"":{""source"":""selector:.tm-listing-close-time__remaining"",""confidence"":0.9},""location"":{""source"":""dom/jsonld"",""confidence"":0.96},""views"":{""source"":""views-dom"",""confidence"":0.98},""watchers"":{""source"":null,""confidence"":0},""bids"":{""source"":""pricing-text"",""confidence"":0.9},""seller"":{""source"":""selector:h3/jsonld"",""confidence"":0.99},""seller_feedback_pct"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_feedback_count"":{""source"":""feedback-dom"",""confidence"":0.99},""seller_in_trade"":{""source"":""seller-dom"",""confidence"":0.95},""seller_address_verified"":{""source"":""seller-dom"",""confidence"":0.95},""seller_member_since"":{""source"":""seller-details:label-value"",""confidence"":0.99},""shipping_options"":{""source"":""shipping-table"",""confidence"":0.97},""pickup_available"":{""source"":""shipping-table"",""confidence"":0.97},""condition"":{""source"":null,""confidence"":0},""primary_image_url"":{""source"":""jsonld/meta:image"",""confidence"":0.96},""seller_sku"":{""source"":""description:sku/tag"",""confidence"":0.95},""part_number_candidates"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""part_number"":{""source"":""description/title:explicit-part-label"",""confidence"":0.96},""vehicle_year_label"":{""source"":null,""confidence"":0},""make_label"":{""source"":null,""confidence"":0},""model_label"":{""source"":null,""confidence"":0},""chassis_code_label"":{""source"":null,""confidence"":0},""vin_label"":{""source"":null,""confidence"":0},""engine_code_label"":{""source"":null,""confidence"":0}}"
